809,Danese,Clinton,Sterling,female,33,White American,0,O+,Brown,Hazel,4937 Grant Avenue,Park City,Utah,84531,435-709-1049,700-27-2909,Immune
810,Steedley,Leanna,Mauricio,female,46,White American,1,A-,Brown,Blue,7237 Route 5,Titusville,Pennsylvania,15072,412-169-4843,894-43-2311,Immune
811,Vannortwick,Ailene,Perry,female,32,Other Race,1,A+,Black,Brown,4258 Cross Street,Hanalei,Hawaii,96733,808-111-8128,966-13-3880,Infected
812,Illuzzi,Deena,Rachele,male,15,Black American,0,A-,Black,Black,7429 Route 44,Highland Park,Michigan,48446,734-946-1936,410-90-6061,Immune
813,Herzog,Tempie,Norris,female,11,White American,0,A+,Brown,Grey,4283 Park Street,Warner Robins,Georgia,31334,229-662-3945,509-20-9617,Carrier
814,Brodie,Etta,Loretta,male,58,White American,0,O+,Blond,Light Brown,8534 Route 5,Sudbury,Massachusetts,2597,413-790-7775,752-91-6811,Immune
815,Motte,Meg,Gene,female,7,White American,0,AB+,Brown,Blue,8760 Deerfield Drive,Kalispell,Montana,59202,406-266-2183,856-37-9580,Immune
816,Guzon,Rosetta,Yuriko,male,18,Asian American,0,O+,Black,Black,1128 Lincoln Avenue,Ouray,Colorado,80180,303-177-3383,618-83-2042,Infected
817,Sisler,Felicita,Eddy,male,9,Other Race,1,O+,Black,Light Brown,7665 Front Street North,Valley City,North Dakota,58838,701-437-7746,978-39-2185,Immune
818,Bracetty,Mammie,Agripina,male,13,Other Race,1,B+,Brown,Blue,5920 Lexington Court,Clarksville,Tennessee,37879,615-831-9983,118-98-5027,Carrier
819,Chicoine,In,Mellisa,male,49,White American,0,A+,Brown,Blue,7789 Morris Street,Pompano Beach,Florida,32695,407-892-1962,118-76-5032,Immune
820,Brayton,Kandace,Nathanial,male,32,White American,0,O+,Brown,Hazel,7970 Crescent Street,Middlesboro,Kentucky,41176,606-878-9114,393-59-2227,Immune
821,Steeno,Celine,Wei,male,15,White American,0,A+,Brown,Green,6217 Devon Court,Elkhart,Indiana,47039,765-673-5056,508-92-8972,Infected
822,Cadle,Ralph,Carlyn,female,37,Asian American,0,A+,Black,Black,4714 Park Street,Raleigh,North Carolina,27094,984-987-5716,818-54-1111,Immune
823,Hilts,Barbar,Elisabeth,male,14,White American,0,A+,Brown,Grey,1199 Durham Road,Manistee,Michigan,49049,248-998-7917,153-75-1316,Immune
824,Hawman,Leota,Lanora,female,51,White American,1,O+,Blond,Green,4556 Lakeview Drive,Tupelo,Mississippi,38753,228-222-3562,512-73-6065,Immune
825,Jakovac,Kymberly,Han,female,5,Black American,0,A+,Black,Brown,5107 Hamilton Road,Attleboro,Massachusetts,1812,781-598-4780,895-86-9436,Immune
826,Thanas,Gabriela,Veronica,male,17,Other Race,1,O-,Brown,Brown,2506 Overlook Circle,Delaware,Ohio,43972,567-986-3930,478-70-1858,Immune
827,Ossowski,Sigrid,Lonna,female,85,White American,0,A+,Brown,Blue,9704 2nd Street,Southington,Connecticut,6679,475-588-1423,874-63-8778,Carrier
828,Armas,Ernest,Stephane,male,55,White American,0,O+,Brown,Blue,7637 Fieldstone Drive,Washington,Georgia,30656,912-424-1743,635-82-1661,Carrier
829,Wagy,Korey,Mathilde,female,68,White American,0,A+,Brown,Black,4274 Fieldstone Drive,Tombstone,Arizona,85829,480-414-4444,448-16-4455,Carrier
830,Lofing,Orval,Lynsey,male,56,White American,1,A+,Blond,Blue,3728 Hawthorne Lane,New Castle,Delaware,19711,302-285-7922,103-11-7300,Immune
831,Baumert,Celina,Lauryn,male,20,White American,0,A+,Light Brown,Brown,6092 Catherine Street,Lebanon,Missouri,65671,816-748-5366,532-81-9673,Immune
832,Ryant,Artie,Theodore,male,24,White American,0,AB+,Blond,Blue,6315 Creekside Drive,New Rochelle,New York,10454,716-171-2829,772-12-3752,Immune
833,Corner,Tresa,Geralyn,male,54,White American,0,A+,Blond,Blue,6235 Henry Street,Honaunau,Hawaii,96750,808-335-3074,277-63-1153,Immune
834,Carchidi,Sherron,Paris,female,26,White American,0,B+,Black,Blue,4747 Broad Street West,Avondale,Arizona,85323,928-939-7428,685-49-8808,Immune
835,Kantz,Filomena,Hisako,female,7,White American,0,O+,Brown,Blue,6417 State Street East,Mount Vernon,New York,12050,518-563-7701,450-76-6554,Carrier
836,Engebretsen,Janean,Jerrold,female,40,Black American,0,A+,Black,Brown,1502 Railroad Avenue,Newark,Delaware,19835,302-579-1998,368-61-1569,Immune
837,Chittam,Becki,Marylee,male,14,White American,1,A+,Black,Brown,1544 Belmont Avenue,Jeffersonville,Indiana,47277,317-530-3948,158-95-2982,Immune
838,Daudelin,Loida,Lula,male,3,White American,1,O+,Blond,Hazel,1439 Laurel Street,Ozark,Alabama,35214,938-805-9973,576-95-3550,Immune
839,Messick,Laurinda,Ilana,female,17,White American,0,AB+,Brown,Hazel,5414 Marshall Street,Elkhart,Indiana,47792,219-148-5110,237-90-5822,Carrier
840,Bagheri,Lorna,Roy,male,50,Other Race,1,B+,Brown,Brown,1195 Lincoln Street,Yonkers,New York,14966,607-540-7204,167-21-1883,Immune
841,Mannan,Danika,Wayne,male,17,White American,1,O+,Black,Brown,7584 Lafayette Street,Pharr,Texas,75553,806-872-8405,547-22-9285,Carrier
842,Iacovissi,Shelby,Rebekah,male,43,White American,0,B+,Black,Blue,1386 Orchard Lane,Clarksville,Tennessee,38340,865-133-7552,857-22-2903,Immune
843,Noon,Selina,Spencer,female,15,White American,0,A+,Black,Green,3165 Highland Avenue,Abbeville,South Carolina,29491,843-894-1934,359-35-1098,Carrier
844,Stipek,Georgie,Sheryl,male,71,White American,0,O-,Brown,Brown,2432 Grant Avenue,Owensboro,Kentucky,41300,606-656-4120,345-47-8228,Immune
845,Vinz,Nigel,Melodie,male,15,White American,1,B+,Brown,Blue,8356 5th Street East,Silver Spring,Maryland,20998,410-104-7107,705-51-7680,Immune
846,Cordovano,Clay,Kati,male,21,White American,0,A-,Brown,Blue,8094 Fawn Lane,Medicine Lodge,Kansas,66390,620-449-2286,626-91-6919,Carrier
847,Heigl,Gene,Felica,female,60,Native Hawaiian or Other Pacific Islander,0,O+,Black,Brown,4667 South Street,Beacon,New York,13776,845-509-2597,461-64-4040,Carrier
848,Lavecchia,Willetta,Kirk,male,16,White American,0,O+,Brown,Green,2888 Water Street,Union,South Carolina,29555,803-723-9010,453-90-1619,Infected
849,Clint,Blondell,Maureen,male,70,White American,0,O+,Brown,Blue,6008 Elm Street,Grand Rapids,Michigan,48289,947-559-5488,516-32-1968,Immune
850,Delgado,Tory,Amos,male,59,White American,0,AB+,Brown,Hazel,4507 Inverness Drive,Fairmont,West Virginia,25535,681-762-5322,345-86-1037,Immune
851,Mcclee,Shakia,Lizzie,male,83,Black American,0,B+,Black,Brown,2892 Andover Court,Pinehurst,North Carolina,28567,828-596-1338,870-77-6282,Infected
852,Bretto,Gertie,Vanna,male,7,White American,0,B+,Brown,Green,8124 Route 5,San Bernardino,California,90058,916-293-2489,518-90-3495,Immune
853,Kannel,Maryetta,Delmar,male,53,White American,0,O+,Light Brown,Hazel,9106 Andover Court,Elgin,Illinois,61394,779-753-2295,830-33-6908,Immune
854,Vargas,Kristal,Nancey,male,22,Black American,0,O+,Brown,Brown,1721 Bridge Street,Tempe,Arizona,85514,928-857-6735,211-10-4039,Carrier
855,Hirstein,Romaine,Gwyn,male,66,White American,0,O+,Red,Blue,3487 Elm Street,Belfast,Maine,4598,207-620-2934,333-80-4187,Immune
856,Queros,Marcella,Alyson,female,45,White American,0,O-,Light Brown,Hazel,7274 9th Street,Alma,Michigan,48056,231-356-4534,847-66-7554,Immune
857,Homen,Barney,Angelena,female,71,White American,0,O-,Brown,Blue,2695 Hillside Avenue,Corning,New York,10021,845-161-3704,915-96-5827,Infected
858,Athy,Sona,Harriette,male,29,Black American,0,A+,Light Brown,Brown,2578 Oxford Road,Waynesboro,Virginia,23571,703-881-6587,686-17-4507,Immune
859,Mateer,Hedwig,Rafaela,female,43,White American,0,A-,Brown,Black,9489 Rosewood Drive,Lexington,Massachusetts,2028,617-308-7636,634-83-5285,Infected
860,Broadrick,Elfreda,Gordon,male,54,White American,1,O+,Brown,Brown,1183 Ivy Lane,Newberg,Oregon,97351,971-584-3393,633-34-9666,Immune
861,Chough,Ami,Alverta,female,6,Black American,0,AB+,Black,Brown,8453 Walnut Street,Decatur,Alabama,35388,251-703-9436,703-83-7097,Immune
862,Aschenbrenner,Jonathon,Eli,female,16,White American,0,A+,Brown,Blue,5867 Front Street North,Crookston,Minnesota,55211,763-244-4260,888-81-3750,Immune
863,Hornlein,Margene,Shenna,male,69,White American,0,B+,Brown,Blue,8356 East Street,Riverton,Wyoming,82299,307-235-5409,663-27-7851,Carrier
864,Sasnett,Graig,Lillia,female,84,White American,0,A+,Blond,Blue,4562 4th Street,Bemidji,Minnesota,55286,952-251-1370,828-38-1808,Immune
865,Kenning,Arianne,Kirsten,male,1,White American,0,A+,Brown,Hazel,3005 Virginia Avenue,Pittsfield,Massachusetts,2527,617-765-4574,261-17-3132,Immune
866,Slattery,Tim,Robbie,female,9,White American,0,A+,Blond,Brown,6236 Orange Street,Madison,South Dakota,57130,605-224-4654,540-39-1760,Immune
867,Navarrate,Gwenda,Sharonda,male,33,White American,0,O+,Black,Blue,1587 Madison Court,Mayfield,Kentucky,40365,502-982-8880,966-69-2216,Immune
868,Chocron,Graig,Malcolm,female,34,White American,0,O-,Brown,Green,9339 Sunset Avenue,Rapid City,South Dakota,57122,605-918-6393,216-47-3742,Infected
869,Featherstone,Vernell,Thomas,male,0,White American,1,O+,Blond,Brown,9688 Tanglewood Drive,Lahaina,Hawaii,96708,808-818-1047,947-63-2816,Immune
870,Pereyra,Edward,Elizabet,male,18,Black American,0,AB+,Black,Brown,5644 Prospect Street,Southampton,New York,12902,845-825-7287,856-46-8839,Immune
871,Cakanic,Oscar,Reda,female,19,White American,0,A+,Blond,Green,6315 Fieldstone Drive,Defiance,Ohio,43205,234-573-3039,863-35-6803,Carrier
872,Bidez,Greta,Setsuko,female,72,Native Hawaiian or Other Pacific Islander,0,B-,Black,Brown,3754 Linden Avenue,Windsor Locks,Connecticut,6627,475-866-8019,831-71-9418,Immune
873,Ashline,Lessie,Jana,female,64,Asian American,0,B+,Black,Black,6471 James Street,Artesia,New Mexico,88091,575-345-6587,640-87-8554,Infected
874,Pasierb,Fernanda,Trina,male,34,White American,0,O+,Brown,Blue,8424 Mill Street,Pinehurst,North Carolina,27707,910-200-1102,821-79-1803,Immune
875,Wollyung,Theodora,Daniel,female,39,Other Race,1,A+,Black,Brown,2669 Circle Drive,Henderson,North Carolina,27478,336-681-1177,203-63-6181,Carrier
876,Habisch,Richard,Frieda,female,28,White American,0,O+,Brown,Brown,8927 Linden Street,Albert Lea,Minnesota,55331,320-355-6294,143-29-1479,Carrier
877,Giberson,Buck,Verla,male,44,White American,0,B+,Brown,Blue,7998 Poplar Street,San Clemente,California,95024,949-898-9169,723-58-6316,Immune
878,Petree,Shizuko,Shawanda,male,26,White American,0,O+,Brown,Blue,1249 Warren Avenue,Owatonna,Minnesota,55631,763-633-4890,800-36-7503,Carrier
879,Birdow,Carletta,Jenni,female,32,White American,1,A+,Blond,Blue,1124 Park Avenue,Glendive,Montana,59155,406-689-6211,826-37-7036,Infected
880,Fierros,Renae,Jacque,female,67,White American,0,O+,Brown,Light Blue,6136 East Street,Morrilton,Arkansas,72798,870-786-2171,644-34-9516,Carrier
881,Jeppsen,Dwana,Annamarie,male,9,White American,1,A+,Brown,Hazel,5783 College Avenue,Oak Harbor,Washington,98988,360-205-9925,596-38-6710,Immune
882,Pavich,Glenn,Brittani,female,47,White American,0,O+,Brown,Green,4288 4th Street North,Saint Martinville,Louisiana,70681,985-201-5587,275-36-5996,Carrier
883,Kammerdiener,Nicholas,Marlena,male,13,White American,0,O-,Light Brown,Light Blue,6766 Canterbury Drive,Connersville,Indiana,47853,812-108-1540,354-61-2536,Immune
884,Melford,Chloe,Carolynn,male,31,Black American,0,O+,Black,Brown,4335 Arch Street,Magnolia,Arkansas,72910,479-965-4659,315-96-2010,Immune
885,Suman,Laila,Rosemarie,male,21,American Indian or Alaskan Native,0,O+,Brown,Brown,6206 Lincoln Street,Vernal,Utah,84779,385-247-2985,129-37-2063,Infected
886,Flavors,Merrill,Shelton,female,31,White American,0,A+,Brown,Blue,5260 Inverness Drive,Silver Spring,Maryland,20725,667-997-3674,335-24-4292,Immune
887,Zinner,Doris,Hugh,male,44,White American,0,O+,Brown,Brown,7135 Sunset Drive,Thibodaux,Louisiana,70967,337-921-7375,109-65-8028,Immune
888,Frymoyer,Lindsay,Lashon,female,15,White American,0,O+,Blond,Blue,7582 Berkshire Drive,Milledgeville,Georgia,30913,706-467-9474,395-94-2486,Immune
889,Huskin,Violeta,Shayne,female,21,White American,0,O+,Brown,Brown,2504 Main Street East,Tarpon Springs,Florida,34349,813-856-7624,495-82-4517,Immune
890,Rathjen,Torie,Nona,female,63,White American,0,O+,Brown,Blue,7526 Arlington Avenue,Natchitoches,Louisiana,71059,985-381-3888,123-90-5122,Carrier
891,Lashbrook,Bridgett,Chung,female,80,White American,0,O+,Brown,Brown,8955 Ivy Court,Aberdeen,Maryland,20443,240-125-9016,842-41-6292,Infected
892,Hattier,Monika,Julissa,female,58,White American,0,O+,Brown,Blue,5647 Spruce Street,Greenville,Ohio,44771,330-549-8599,320-97-3501,Carrier
893,Morise,Edie,Debby,male,70,Black American,0,O+,Light Brown,Brown,2404 Surrey Lane,Wilmington,Delaware,19832,302-261-4318,894-66-6444,Carrier
894,Kaneta,Magaret,Lashay,male,50,White American,1,O+,Blond,Green,1221 Elizabeth Street,Riverton,Wyoming,82933,307-206-5965,554-57-6543,Immune
895,Stefanick,Junie,Tonda,male,36,White American,1,B+,Brown,Blue,2602 Clay Street,Custer,South Dakota,57402,605-902-8150,983-31-1749,Immune
896,Orner,Harmony,Birgit,male,59,White American,0,O-,Red,Brown,1662 Spruce Street,Pocatello,Idaho,83565,208-701-2170,646-40-6988,Immune
897,Quezad,Sonia,Kristen,male,29,White American,0,O+,Light Brown,Black,9783 Academy Street,Abingdon,Virginia,22493,757-551-3975,610-59-7380,Immune
898,Thornburgh,Wm,Esperanza,male,27,Black American,0,A-,Black,Brown,2352 Depot Street,Tiverton,Rhode Island,2869,401-821-8275,736-65-9016,Immune
899,Yahna,Keila,Chloe,male,12,White American,0,A+,Black,Blue,3721 Durham Court,Colorado Springs,Colorado,80196,720-321-6988,248-73-5691,Infected
900,Palmiter,Rosalinda,Autumn,female,62,Asian American,0,A-,Black,Black,5486 Fairway Drive,Jefferson City,Missouri,63009,573-328-9572,661-86-7138,Carrier
901,Cecchetti,Chi,Myrtis,female,6,Asian American,0,O+,Black,Black,6287 Windsor Court,Las Vegas,Nevada,89072,775-162-9930,294-56-4554,Infected
902,Zastawny,Tamala,Rey,male,9,White American,0,A+,Light Brown,Blue,8862 Linden Avenue,Burlington,Vermont,5434,802-526-3049,172-83-3659,Carrier
903,Galleno,Earle,Clarice,male,1,White American,0,O+,Brown,Blue,9634 Rosewood Drive,Jackson,Michigan,49099,269-652-5526,821-32-6012,Carrier
904,Osler,Mario,Curtis,female,34,White American,0,A-,Light Brown,Blue,5459 Broad Street West,Grand Forks,North Dakota,58517,701-859-1269,590-39-6755,Immune
905,Noman,Hayden,Dennis,male,41,White American,1,A+,Brown,Blue,7143 Street Road,Fergus Falls,Minnesota,56649,952-596-3620,885-41-8044,Immune
906,Dobre,Inga,Cleo,female,49,Native Hawaiian or Other Pacific Islander,0,A+,Brown,Black,9081 Main Street,Ellensburg,Washington,98411,206-298-1660,349-91-7012,Immune
907,Kandt,Latrisha,Imogene,female,19,Black American,0,O+,Black,Brown,6998 Brook Lane,Huron,South Dakota,57007,605-707-6269,545-33-7159,Immune
908,Holthouse,Rosa,Anastacia,male,46,White American,0,B+,Brown,Brown,7582 Cottage Street,Long Beach,New Jersey,7942,609-651-3860,246-51-8435,Carrier
909,Lia,Bella,Ronni,male,24,White American,0,O+,Blond,Blue,4094 Route 202,Kahului,Hawaii,96868,808-196-6703,696-92-7627,Immune
910,Mork,Daryl,Cathi,female,8,White American,0,A+,Brown,Green,5686 Homestead Drive,Park City,Utah,84562,385-908-2921,391-84-8010,Infected
911,Garacia,Lizzie,Pauletta,male,13,Black American,0,B+,Brown,Brown,7426 Vine Street,Spearfish,South Dakota,57436,605-290-9327,357-54-3372,Immune
912,Deley,Audie,Isreal,female,48,White American,0,B+,Light Brown,Blue,6535 College Avenue,Westminster,Maryland,20395,240-246-4440,441-29-3132,Immune
913,Difebbo,Jaclyn,Joie,male,9,White American,0,O+,Red,Blue,9705 Williams Street,Fremont,California,95082,805-739-3978,863-97-7071,Immune
914,Zunino,Pilar,Gilda,male,34,Black American,0,O+,Brown,Brown,4120 West Street,Guthrie,Oklahoma,74031,539-980-6558,319-14-2708,Immune
915,Mchargue,Clint,Dannette,male,9,White American,0,O+,Black,Blue,8980 Sunset Avenue,Leavenworth,Kansas,66112,620-822-5632,187-61-5474,Carrier
916,Sconiers,Guadalupe,Alpha,female,14,White American,0,O+,Brown,Hazel,4444 Valley Drive,Keyser,West Virginia,26712,681-438-5235,341-55-4022,Infected
917,Sietsema,Etta,Yuko,female,84,White American,0,B+,Light Brown,Blue,7396 Orchard Street,Honolulu,Hawaii,96723,808-378-2365,116-94-4436,Immune
918,Naderi,Nichol,Krystle,female,41,White American,0,A+,Red,Other,8432 Woodland Drive,Cambridge,Maryland,21124,667-184-6896,805-43-5978,Infected
919,Igoe,Elaine,Fredric,male,29,Other Race,1,A+,Brown,Brown,2361 Valley View Road,Charleston,Illinois,62159,618-788-2135,593-87-4417,Immune
920,Bocci,Chase,Shonda,male,46,White American,0,A+,Brown,Blue,1543 Elizabeth Street,Washington,North Carolina,27806,252-843-7384,541-50-8574,Carrier
921,Kurtin,Taryn,Lekisha,female,62,White American,0,O+,Brown,Blue,3125 Clinton Street,Memphis,Tennessee,37884,615-238-6597,988-81-5543,Carrier
922,Marcoguisepp,Natosha,Alexander,male,60,White American,0,O+,Brown,Blue,9315 Sherwood Drive,Burlington,Vermont,5380,802-652-5565,747-96-4404,Infected
923,Guedea,Rose,Ernesto,male,71,Black American,0,A+,Black,Brown,8073 Route 9,Clearwater,Florida,32563,786-316-8365,610-83-8197,Infected
924,Perrott,Alana,Frederick,male,80,White American,0,O+,Black,Brown,6811 Andover Court,Philadelphia,Pennsylvania,18869,878-746-5762,979-28-7533,Immune
925,Namer,Abbie,Jefferey,male,10,American Indian or Alaskan Native,0,A+,Brown,Black,4558 Monroe Street,Ashland,Oregon,97605,458-449-8544,249-36-4973,Immune
926,Krumins,Raven,Roxanna,male,15,White American,0,A+,Brown,Blue,2281 Jefferson Street,Pacific Grove,California,94908,213-218-7532,484-48-7499,Immune
927,Hawthrone,Derrick,Kristyn,female,35,White American,0,O+,Brown,Hazel,8562 3rd Avenue,Van Buren,Arkansas,71875,501-858-8181,102-58-2812,Immune
928,Brueckman,Diann,Richard,male,75,Other Race,1,A+,Brown,Brown,5176 Woodland Avenue,Sudbury,Massachusetts,1822,617-538-9273,740-99-3408,Immune
929,Mcclain,Georgetta,Clarence,male,21,White American,0,A+,Light Brown,Brown,3667 Meadow Street,Brighton,Colorado,80711,719-914-8772,936-47-3505,Carrier
930,Ellyson,Orlando,Nada,male,8,White American,0,O+,Brown,Brown,2399 12th Street East,Faribault,Minnesota,55136,218-917-9552,178-67-4946,Immune
931,Aidt,Krista,Dana,female,42,Other Race,1,A+,Brown,Brown,2770 Route 29,Mansfield,Ohio,45183,330-480-8483,728-61-6207,Immune
932,Peeples,Kalyn,Jann,female,26,White American,1,A+,Brown,Hazel,6162 Linda Lane,Chillicothe,Missouri,64964,314-157-8486,843-19-2299,Infected
933,Gidcumb,Danita,Yong,male,25,Native Hawaiian or Other Pacific Islander,0,O+,Black,Brown,7269 3rd Street East,Fairmont,West Virginia,26356,304-610-5387,167-74-6470,Immune
934,Youssefi,Nadine,Adrienne,male,21,Black American,0,A+,Black,Brown,1190 Mulberry Court,Campbellsville,Kentucky,41962,502-523-7275,925-32-5371,Carrier
935,Zammetti,Gerald,Sandy,female,2,White American,0,O-,Brown,Brown,4456 Forest Drive,Astoria,Oregon,97736,503-829-3197,212-54-9727,Immune
936,Mulcahy,Tamekia,Harris,male,37,Black American,0,O+,Brown,Black,6805 Elmwood Avenue,Grand Forks,North Dakota,58135,701-418-7901,775-41-4994,Immune
937,Harty,Beatrice,Maisie,female,73,White American,0,O+,Brown,Blue,7985 Main Street West,Douglas,Arizona,86281,623-826-8632,400-29-4872,Immune
938,Horodyski,Carole,Sylvester,female,60,White American,0,O+,Brown,Blue,2511 Division Street,Dillon,Montana,59308,406-298-9705,926-54-5550,Carrier
939,Nao,Enola,Charlott,male,59,White American,0,O+,Light Brown,Brown,8856 Windsor Drive,Flagstaff,Arizona,86046,623-224-6051,569-61-2738,Immune
940,Friedrichs,Misti,Geraldine,female,22,White American,0,O-,Brown,Green,9843 5th Avenue,Plymouth,Vermont,5207,802-673-7309,961-60-4264,Immune
941,Dentino,Natividad,Eleanor,male,14,White American,0,B+,Blond,Blue,4341 Hillside Drive,Petoskey,Michigan,49204,734-341-7079,445-10-9882,Carrier
942,Wolinski,Shala,Jacquline,male,36,Other Race,1,A+,Brown,Brown,7374 Elizabeth Street,Streator,Illinois,62921,872-755-6029,540-51-9649,Carrier
943,Bohlke,Darron,Tarah,male,57,White American,0,O-,Light Brown,Green,3321 Sunset Drive,Monticello,Utah,84684,385-819-7876,286-10-6795,Carrier
944,Werth,George,Holly,female,46,White American,0,A-,Brown,Blue,4393 Monroe Street,Minot,North Dakota,58646,701-322-5526,982-91-7840,Carrier
945,Seabreeze,Elfriede,Cherlyn,female,22,White American,0,A+,Black,Blue,3719 Bay Street,Charles City,Iowa,52045,515-201-8340,382-16-3138,Immune
946,Feely,Ivy,Lakeisha,female,53,White American,0,O+,Brown,Blue,7193 Hickory Lane,Moscow,Idaho,83666,208-206-3007,236-44-6986,Immune
947,Casson,Julissa,Kisha,male,43,Black American,0,A+,Black,Brown,6447 Main Street,Cortez,Colorado,80268,720-377-9304,774-39-8481,Carrier
